timestamp, count, name, pci.bus_id, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2018/11/28 13:53:41.939, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:53:46.940, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:53:51.941, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:53:56.941, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:01.942, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:06.943, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:11.943, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:16.944, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:21.944, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:26.945, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:31.946, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:36.946, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:41.947, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:46.948, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:51.948, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:54:56.948, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:01.949, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:06.950, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:11.950, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:16.951, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:21.952, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:26.952, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:31.952, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:36.953, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:41.954, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:46.954, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:51.955, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:55:56.956, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:01.956, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:06.957, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:11.958, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
2018/11/28 13:56:16.958, 4, Tesla V100-DGXS-16GB, 00000000:07:00.0, 16146 MiB, 15369 MiB, 0 %, 0 %
